position,name,profile_id,points,owner,year,week,gsis_id,birthdate
TE,Eric Ebron,2543466,0.90,Michael,2017,1,00-0031387,4/10/1993
Q/R/W/T,Eli Manning,2505996,6.70,Michael,2017,1,00-0022803,1/3/1981
BN,Mike Gillislee,2539663,22.50,Michael,2017,1,00-0030433,11/1/1990
BN,Latavius Murray,2541161,0.60,Michael,2017,1,00-0030513,1/18/1990
BN,Corey Davis,2557848,6.90,Michael,2017,1,00-0033871,1/11/1995
BN,Tyler Lockett,2552430,2.76,Michael,2017,1,00-0032211,9/28/1992
BN,Sterling Shepard,2555295,5.00,Michael,2017,1,00-0032385,2/10/1994
K,Ryan Succop,89802,10.00,Michael,2017,1,00-0026968,9/19/1986
DEF,Kansas City Chiefs,100016,2.00,Michael,2017,1
BN,Jacksonville Jaguars,100015,26.00,Michael,2017,1
QB,Matt Ryan,310,17.94,Jeremy,2017,1,00-0026143,5/17/1985
RB,Mark Ingram,2495466,7.10,Jeremy,2017,1,00-0027966,12/21/1989
RB,Rob Kelley,2556414,3.00,Jeremy,2017,1,00-0032371,10/3/1992
WR,Sammy Watkins,2543457,5.80,Jeremy,2017,1,00-0031325,6/14/1993
WR,Brandin Cooks,2543498,8.80,Jeremy,2017,1,00-0031236,9/25/1993
TE,Zach Ertz,2540158,9.30,Jeremy,2017,1,00-0030061,11/10/1990
Q/R/W/T,DeShone Kizer,2557983,18.58,Jeremy,2017,1,00-0033899,1/3/1996
BN,Eric Decker,497284,1.00,Jeremy,2017,1,00-0027690,3/15/1987
BN,DeMarco Murray,2495207,6.00,Jeremy,2017,1,00-0028009,2/12/1988
BN,Josh McCown,2505076,9.48,Jeremy,2017,1,00-0021206,7/4/1979
BN,Marshawn Lynch,2495663,9.20,Jeremy,2017,1,00-0025399,4/22/1986
BN,Ted Ginn,2507166,5.80,Jeremy,2017,1,00-0025396,4/12/1985
BN,DeSean Jackson,1581,0.00,Jeremy,2017,1,00-0026189,12/1/1986
K,Matt Bryant,2504797,11.00,Jeremy,2017,1,00-0020578,5/29/1975
DEF,Minnesota Vikings,100020,2.00,Jeremy,2017,1
QB,Aaron Rodgers,2506363,16.54,Eric,2017,1,00-0023459,12/2/1983
RB,Danny Woodhead,4327,3.70,Eric,2017,1,00-0026019,1/25/1985
RB,C.J. Anderson,2540269,8.80,Eric,2017,1,00-0029854,2/10/1991
WR,T.Y. Hilton,2532865,3.70,Eric,2017,1,00-0029608,11/14/1989
WR,Rishard Matthews,2532903,7.10,Eric,2017,1,00-0029580,10/12/1989
TE,Jordan Reed,2540160,3.60,Eric,2017,1,00-0030472,7/3/1990
Q/R/W/T,Derek Carr,2543499,18.68,Eric,2017,1,00-0031280,3/28/1991
BN,Giovani Bernard,2540156,7.90,Eric,2017,1,00-0030456,11/22/1991
BN,D'Onta Foreman,2557994,0.40,Eric,2017,1,00-0033925,4/24/1996
BN,Josh Doctson,2555343,0.00,Eric,2017,1,00-0032760,12/3/1992
BN,Mike Evans,2543468,0.00,Eric,2017,1,00-0031408,8/21/1993
BN,Zay Jones,2557863,2.10,Eric,2017,1,00-0033891,3/30/1995
BN,Charles Clay,2495139,11.30,Eric,2017,1,00-0028112,2/13/1989
K,Justin Tucker,2536340,8.00,Eric,2017,1,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,25.00,Eric,2017,1
QB,Carson Palmer,2505245,8.92,Daniel,2017,1,00-0021429,12/27/1979
RB,Carlos Hyde,2543743,7.70,Daniel,2017,1,00-0031045,9/20/1990
RB,Dalvin Cook,2557991,13.70,Daniel,2017,1,00-0033893,8/10/1995
WR,Pierre Garcon,2346,8.10,Daniel,2017,1,00-0026345,8/8/1986
WR,Amari Cooper,2552487,12.20,Daniel,2017,1,00-0031544,6/17/1994
TE,Tyler Eifert,2540148,0.40,Daniel,2017,1,00-0030549,9/8/1990
Q/R/W/T,Carson Wentz,2555259,18.88,Daniel,2017,1,00-0032950,12/30/1992
BN,Andy Dalton,2495143,-3.00,Daniel,2017,1,00-0027973,10/29/1987
BN,Matt Breida,2558918,1.10,Daniel,2017,1,00-0033308,2/28/1995
BN,Doug Martin,2532899,0.00,Daniel,2017,1,00-0029613,1/13/1989
BN,Davante Adams,2543495,4.70,Daniel,2017,1,00-0031381,12/24/1992
BN,Jamison Crowder,2552415,-0.54,Daniel,2017,1,00-0031941,6/17/1993
RES,Teddy Bridgewater,2543465,0.00,Daniel,2017,1,00-0031237,11/10/1992
K,Wil Lutz,2556601,13.00,Daniel,2017,1,00-0032569,7/7/1994
DEF,Houston Texans,100013,0.00,Daniel,2017,1
BN,Pittsburgh Steelers,100027,16.00,Daniel,2017,1
QB,Ben Roethlisberger,2506109,15.72,joe,2017,1,00-0022924,3/2/1982
RB,Lamar Miller,2533034,9.60,joe,2017,1,00-0029615,4/25/1991
RB,Christian McCaffrey,2557997,6.64,joe,2017,1,00-0033280,6/7/1996
WR,Jordy Nelson,1032,13.90,joe,2017,1,00-0026176,5/31/1985
WR,Alshon Jeffery,2533039,5.80,joe,2017,1,00-0029137,2/14/1990
TE,Greg Olsen,2495700,1.80,joe,2017,1,00-0025418,3/11/1985
Q/R/W/T,Alex Smith,2506340,31.02,joe,2017,1,00-0023436,5/7/1984
BN,Joe Flacco,382,6.84,joe,2017,1,00-0026158,1/16/1985
BN,Ameer Abdullah,2552374,4.10,joe,2017,1,00-0032104,6/13/1993
BN,LeGarrette Blount,497149,10.70,joe,2017,1,00-0027325,12/5/1986
BN,Joe Mixon,2557976,2.40,joe,2017,1,00-0033897,7/24/1996
BN,Emmanuel Sanders,497322,2.60,joe,2017,1,00-0027685,3/17/1987
BN,Demaryius Thomas,497328,6.70,joe,2017,1,00-0027874,12/25/1987
K,Mason Crosby,2507232,5.00,joe,2017,1,00-0025580,9/3/1984
DEF,Arizona Cardinals,100026,4.00,joe,2017,1
QB,Philip Rivers,2506121,17.68,jordan,2017,1,00-0022942,12/8/1981
RB,Jonathan Stewart,949,14.20,jordan,2017,1,00-0026153,3/21/1987
RB,Leonard Fournette,2557973,18.40,jordan,2017,1,00-0033856,1/18/1995
WR,A.J. Green,2495450,7.40,jordan,2017,1,00-0027942,7/31/1988
WR,Keenan Allen,2540154,9.50,jordan,2017,1,00-0030279,4/27/1992
TE,Rob Gronkowski,497240,3.30,jordan,2017,1,00-0027656,5/14/1989
Q/R/W/T,Mike Glennon,2539275,12.52,jordan,2017,1,00-0030520,12/12/1989
BN,Jamaal Charles,925,2.00,jordan,2017,1,00-0026213,12/27/1986
BN,Jameis Winston,2552033,0.00,jordan,2017,1,00-0031503,1/6/1994
BN,Thomas Rawls,2553733,0.00,jordan,2017,1,00-0031897,8/3/1993
BN,James White,2543773,6.80,jordan,2017,1,00-0031062,2/3/1992
BN,T.J. Yeldon,2552471,0.00,jordan,2017,1,00-0032209,10/2/1993
BN,Kevin White,2553432,0.60,jordan,2017,1,00-0031545,6/25/1992
K,Aldrick Rosas,2556771,3.00,jordan,2017,1,00-0032870,12/30/1994
DEF,Buffalo Bills,100003,9.00,jordan,2017,1
QB,Drew Brees,2504775,15.64,woody,2017,1,00-0020531,1/15/1979
RB,Devonta Freeman,2543583,9.90,woody,2017,1,00-0031285,3/15/1992
RB,Terrance West,2543664,14.00,woody,2017,1,00-0031375,1/28/1991
WR,Michael Crabtree,71269,8.30,woody,2017,1,00-0026986,9/14/1987
WR,DeAndre Hopkins,2540165,11.50,woody,2017,1,00-0030564,6/6/1992
TE,Jimmy Graham,497236,0.80,woody,2017,1,00-0027696,11/24/1986
Q/R/W/T,Kirk Cousins,2532820,10.60,woody,2017,1,00-0029604,8/19/1988
BN,Kenny Britt,71217,1.30,woody,2017,1,00-0027006,9/19/1988
BN,Blake Bortles,2543477,10.30,woody,2017,1,00-0031407,4/28/1992
BN,Tevin Coleman,2552453,5.80,woody,2017,1,00-0032058,4/16/1993
BN,Samaje Perine,2558138,0.00,woody,2017,1,00-0033526,9/16/1995
BN,Theo Riddick,2540020,8.60,woody,2017,1,00-0030107,5/4/1991
BN,George Kittle,2558266,2.70,woody,2017,1,00-0033288,10/9/1993
K,Brandon McManus,2541556,5.00,woody,2017,1,00-0029822,7/25/1991
DEF,Denver Broncos,100009,4.00,woody,2017,1
QB,Trevor Siemian,2553457,22.66,Keenan,2017,1,00-0032156,12/26/1991
RB,Bilal Powell,2495328,3.90,Keenan,2017,1,00-0028064,10/27/1988
RB,Melvin Gordon,2552469,13.90,Keenan,2017,1,00-0032144,4/13/1993
WR,Dez Bryant,497278,4.30,Keenan,2017,1,00-0027902,11/4/1988
WR,Kelvin Benjamin,2543471,2.50,Keenan,2017,1,00-0031359,2/5/1991
TE,Travis Kelce,2540258,4.40,Keenan,2017,1,00-0030506,10/5/1989
Q/R/W/T,Scott Tolzien,2495425,1.32,Keenan,2017,1,00-0028595,9/4/1987
BN,Andrew Luck,2533031,0.00,Keenan,2017,1,00-0029668,9/12/1989
BN,Frank Gore,2506404,5.20,Keenan,2017,1,00-0023500,5/14/1983
BN,Jacquizz Rodgers,2495471,0.00,Keenan,2017,1,00-0028083,2/6/1990
BN,Jamaal Williams,2558204,0.90,Keenan,2017,1,00-0033948,4/3/1995
BN,Odell Beckham,2543496,0.00,Keenan,2017,1,00-0031235,11/5/1992
BN,Larry Fitzgerald,2506106,7.40,Keenan,2017,1,00-0022921,8/31/1983
K,Stephen Gostkowski,2506922,9.00,Keenan,2017,1,00-0024333,1/28/1984
DEF,New England Patriots,100021,-4.00,Keenan,2017,1
QB,Tom Brady,2504211,10.68,BrandonDarcy,2017,1,00-0019596,8/3/1977
RB,LeSean McCoy,79607,15.90,BrandonDarcy,2017,1,00-0027029,7/12/1988
RB,Jordan Howard,2555418,12.60,BrandonDarcy,2017,1,00-0032780,11/2/1994
WR,Chris Hogan,2530515,2.50,BrandonDarcy,2017,1,00-0028237,10/24/1988
WR,Tyreek Hill,2556214,19.94,BrandonDarcy,2017,1,00-0033040,3/1/1994
TE,Jared Cook,71265,5.60,BrandonDarcy,2017,1,00-0027061,4/7/1987
Q/R/W/T,Tyrod Taylor,2495240,18.76,BrandonDarcy,2017,1,00-0028118,8/3/1989
BN,Ty Montgomery,2552429,15.30,BrandonDarcy,2017,1,00-0032200,1/22/1993
BN,Adrian Peterson,2507164,1.80,BrandonDarcy,2017,1,00-0025394,3/21/1985
BN,Cole Beasley,2535698,3.20,BrandonDarcy,2017,1,00-0029000,4/26/1989
BN,Travis Benjamin,2532790,10.24,BrandonDarcy,2017,1,00-0029269,12/29/1989
BN,Jordan Matthews,2543500,6.10,BrandonDarcy,2017,1,00-0031299,7/16/1992
BN,Tyrell Williams,2553913,5.40,BrandonDarcy,2017,1,00-0032160,2/12/1992
K,Kai Forbath,2495150,10.00,BrandonDarcy,2017,1,00-0028787,9/2/1987
DEF,Los Angeles Chargers,100028,7.00,BrandonDarcy,2017,1
QB,Marcus Mariota,2552466,13.00,Matt,2017,2,00-0032268,10/30/1993
RB,Le'Veon Bell,2540175,9.10,Matt,2017,2,00-0030496,2/18/1992
RB,Ezekiel Elliott,2555224,2.20,Matt,2017,2,00-0033045,7/22/1995
WR,Terrelle Pryor,2531332,3.10,Matt,2017,2,00-0028825,6/20/1989
WR,DeVante Parker,2552409,8.50,Matt,2017,2,00-0031547,1/20/1993
TE,Coby Fleener,2532838,9.30,Matt,2017,2,00-0029697,9/20/1988
Q/R/W/T,Jay Cutler,2495824,13.10,Matt,2017,2,00-0024226,4/29/1983
BN,Javorius Allen,2552631,16.10,Matt,2017,2,00-0031577,8/27/1991
BN,Chris Carson,2558865,10.00,Matt,2017,2,00-0033594,9/16/1994
BN,James Conner,2557978,0.90,Matt,2017,2,00-0033553,5/5/1995
BN,Jarvis Landry,2543488,7.10,Matt,2017,2,00-0031382,11/28/1992
K,Matt Prater,2506677,7.00,Matt,2017,2,00-0023853,8/10/1984
DEF,Seattle Seahawks,100030,8.00,Matt,2017,2
QB,Russell Wilson,2532975,15.32,Kevin,2017,2,00-0029263,11/29/1988
RB,DeMarco Murray,2495207,2.80,Kevin,2017,2,00-0028009,2/12/1988
RB,Jay Ajayi,2552582,12.60,Kevin,2017,2,00-0031590,6/15/1993
WR,Randall Cobb,2495448,7.00,Kevin,2017,2,00-0028002,8/22/1990
WR,Doug Baldwin,2530747,4.40,Kevin,2017,2,00-0028434,9/21/1988
TE,Kyle Rudolph,2495438,4.50,Kevin,2017,2,00-0027981,11/9/1989
Q/R/W/T,Cam Newton,2495455,11.82,Kevin,2017,2,00-0027939,5/11/1989
BN,Jeremy Maclin,80429,9.10,Kevin,2017,2,00-0026995,5/11/1988
BN,Josh McCown,2505076,15.74,Kevin,2017,2,00-0021206,7/4/1979
BN,Tarik Cohen,2558250,5.00,Kevin,2017,2,00-0033556,7/26/1995
BN,Isaiah Crowell,2550189,3.70,Kevin,2017,2,00-0030656,1/8/1993
BN,Stefon Diggs,2552608,3.10,Kevin,2017,2,00-0031588,11/29/1993
K,Giorgio Tavecchio,2535686,9.00,Kevin,2017,2,00-0028907,7/16/1990
DEF,Tampa Bay Buccaneers,100031,16.00,Kevin,2017,2
BN,Los Angeles Rams,100017,1.00,Kevin,2017,2
QB,Dak Prescott,2555260,15.92,Brock,2017,2,00-0033077,7/29/1993
RB,Todd Gurley,2552475,23.60,Brock,2017,2,00-0032241,8/3/1994
RB,Derrick Henry,2556075,15.20,Brock,2017,2,00-0032764,7/17/1994
WR,Adam Thielen,2541785,2.40,Brock,2017,2,00-0030035,8/22/1990
WR,Michael Thomas,2556370,8.90,Brock,2017,2,00-0032765,3/3/1993
TE,Delanie Walker,2495966,12.20,Brock,2017,2,00-0024389,8/12/1984
Q/R/W/T,Jared Goff,2555334,10.86,Brock,2017,2,00-0033106,10/14/1994
BN,Martellus Bennett,1062,4.70,Brock,2017,2,00-0026201,3/10/1987
BN,Mitchell Trubisky,2558008,0.00,Brock,2017,2,00-0033869,8/20/1994
BN,Deshaun Watson,2558063,17.70,Brock,2017,2,00-0033537,9/14/1995
BN,Marlon Mack,2558123,0.80,Brock,2017,2,00-0033951,3/7/1996
BN,Chris Thompson,2540011,22.92,Brock,2017,2,00-0030404,10/20/1990
BN,Martavis Bryant,2543572,15.80,Brock,2017,2,00-0031373,12/20/1991
RES,David Johnson,2553435,0.00,Brock,2017,2,00-0032187,12/16/1991
K,Greg Zuerlein,2534797,8.00,Brock,2017,2,00-0029621,12/27/1987
DEF,Oakland Raiders,100018,10.00,Brock,2017,2
QB,Matthew Stafford,79860,13.18,Michael,2017,2,00-0026498,2/7/1988
RB,Mike Gillislee,2539663,12.90,Michael,2017,2,00-0030433,11/1/1990
RB,Kareem Hunt,2557917,22.90,Michael,2017,2
WR,Julio Jones,2495454,10.80,Michael,2017,2,00-0027944,2/3/1989
WR,Antonio Brown,2508061,6.20,Michael,2017,2,00-0027793,7/10/1988
TE,Eric Ebron,2543466,10.20,Michael,2017,2,00-0031387,4/10/1993
Q/R/W/T,Eli Manning,2505996,11.56,Michael,2017,2,00-0022803,1/3/1981
BN,Latavius Murray,2541161,0.60,Michael,2017,2,00-0030513,1/18/1990
BN,Paul Perkins,2555460,2.20,Michael,2017,2,00-0032417,11/16/1994
BN,Corey Davis,2557848,0.40,Michael,2017,2,00-0033871,1/11/1995
BN,Tyler Lockett,2552430,7.32,Michael,2017,2,00-0032211,9/28/1992
BN,Sterling Shepard,2555295,3.00,Michael,2017,2,00-0032385,2/10/1994
K,Ryan Succop,89802,13.00,Michael,2017,2,00-0026968,9/19/1986
DEF,Kansas City Chiefs,100016,10.00,Michael,2017,2
BN,Jacksonville Jaguars,100015,-3.00,Michael,2017,2
QB,Matt Ryan,310,14.88,Jeremy,2017,2,00-0026143,5/17/1985
RB,Mark Ingram,2495466,7.60,Jeremy,2017,2,00-0027966,12/21/1989
RB,Marshawn Lynch,2495663,10.90,Jeremy,2017,2,00-0025399,4/22/1986
WR,Golden Tate,497326,2.50,Jeremy,2017,2,00-0027891,8/2/1988
WR,Brandin Cooks,2543498,4.30,Jeremy,2017,2,00-0031236,9/25/1993
TE,Zach Ertz,2540158,9.70,Jeremy,2017,2,00-0030061,11/10/1990
Q/R/W/T,DeShone Kizer,2557983,1.88,Jeremy,2017,2,00-0033899,1/3/1996
BN,Matt Forte,234,9.10,Jeremy,2017,2,00-0026184,12/10/1985
BN,Sam Bradford,497095,0.00,Jeremy,2017,2,00-0027854,11/8/1987
BN,Eric Decker,497284,3.64,Jeremy,2017,2,00-0027690,3/15/1987
BN,Rob Kelley,2556414,7.80,Jeremy,2017,2,00-0032371,10/3/1992
BN,DeSean Jackson,1581,3.90,Jeremy,2017,2,00-0026189,12/1/1986
BN,Sammy Watkins,2543457,3.00,Jeremy,2017,2,00-0031325,6/14/1993
K,Matt Bryant,2504797,12.00,Jeremy,2017,2,00-0020578,5/29/1975
DEF,Minnesota Vikings,100020,1.00,Jeremy,2017,2
QB,Aaron Rodgers,2506363,18.52,Eric,2017,2,00-0023459,12/2/1983
RB,Giovani Bernard,2540156,2.60,Eric,2017,2,00-0030456,11/22/1991
RB,C.J. Anderson,2540269,27.40,Eric,2017,2,00-0029854,2/10/1991
WR,T.Y. Hilton,2532865,4.90,Eric,2017,2,00-0029608,11/14/1989
WR,Mike Evans,2543468,15.30,Eric,2017,2,00-0031408,8/21/1993
TE,Jordan Reed,2540160,4.80,Eric,2017,2,00-0030472,7/3/1990
Q/R/W/T,Derek Carr,2543499,21.20,Eric,2017,2,00-0031280,3/28/1991
BN,Danny Woodhead,4327,0.00,Eric,2017,2,00-0026019,1/25/1985
BN,Andre Ellington,2539217,2.30,Eric,2017,2,00-0030287,2/3/1989
BN,D'Onta Foreman,2557994,4.00,Eric,2017,2,00-0033925,4/24/1996
BN,Josh Doctson,2555343,0.00,Eric,2017,2,00-0032760,12/3/1992
BN,Rishard Matthews,2532903,4.30,Eric,2017,2,00-0029580,10/12/1989
BN,Charles Clay,2495139,2.30,Eric,2017,2,00-0028112,2/13/1989
K,Justin Tucker,2536340,5.00,Eric,2017,2,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,16.00,Eric,2017,2
QB,Carson Palmer,2505245,15.88,Daniel,2017,2,00-0021429,12/27/1979
RB,Carlos Hyde,2543743,14.30,Daniel,2017,2,00-0031045,9/20/1990
RB,Dalvin Cook,2557991,6.40,Daniel,2017,2,00-0033893,8/10/1995
WR,Davante Adams,2543495,15.90,Daniel,2017,2,00-0031381,12/24/1992
WR,Amari Cooper,2552487,3.30,Daniel,2017,2,00-0031544,6/17/1994
TE,Tyler Eifert,2540148,4.20,Daniel,2017,2,00-0030549,9/8/1990
Q/R/W/T,Carson Wentz,2555259,24.82,Daniel,2017,2,00-0032950,12/30/1992
BN,Andy Dalton,2495143,9.46,Daniel,2017,2,00-0027973,10/29/1987
BN,Doug Martin,2532899,0.00,Daniel,2017,2,00-0029613,1/13/1989
BN,Kerwynn Williams,2539980,3.02,Daniel,2017,2,00-0030117,6/9/1991
BN,Jamison Crowder,2552415,4.96,Daniel,2017,2,00-0031941,6/17/1993
BN,Pierre Garcon,2346,2.60,Daniel,2017,2,00-0026345,8/8/1986
RES,Teddy Bridgewater,2543465,0.00,Daniel,2017,2,00-0031237,11/10/1992
K,Wil Lutz,2556601,7.00,Daniel,2017,2,00-0032569,7/7/1994
DEF,Houston Texans,100013,9.00,Daniel,2017,2
BN,Pittsburgh Steelers,100027,8.00,Daniel,2017,2
QB,Ben Roethlisberger,2506109,17.52,joe,2017,2,00-0022924,3/2/1982
RB,Lamar Miller,2533034,8.70,joe,2017,2,00-0029615,4/25/1991
RB,Christian McCaffrey,2557997,5.00,joe,2017,2,00-0033280,6/7/1996
WR,Jordy Nelson,1032,0.00,joe,2017,2,00-0026176,5/31/1985
WR,Alshon Jeffery,2533039,15.20,joe,2017,2,00-0029137,2/14/1990
TE,Greg Olsen,2495700,1.00,joe,2017,2,00-0025418,3/11/1985
Q/R/W/T,Alex Smith,2506340,16.14,joe,2017,2,00-0023436,5/7/1984
BN,Joe Flacco,382,14.58,joe,2017,2,00-0026158,1/16/1985
BN,Ameer Abdullah,2552374,8.60,joe,2017,2,00-0032104,6/13/1993
BN,LeGarrette Blount,497149,0.00,joe,2017,2,00-0027325,12/5/1986
BN,Joe Mixon,2557976,4.10,joe,2017,2,00-0033897,7/24/1996
BN,Emmanuel Sanders,497322,18.20,joe,2017,2,00-0027685,3/17/1987
BN,Demaryius Thomas,497328,7.10,joe,2017,2,00-0027874,12/25/1987
K,Mason Crosby,2507232,5.00,joe,2017,2,00-0025580,9/3/1984
DEF,Arizona Cardinals,100026,10.00,joe,2017,2
QB,Jameis Winston,2552033,12.46,jordan,2017,2,00-0031503,1/6/1994
RB,James White,2543773,9.60,jordan,2017,2,00-0031062,2/3/1992
RB,Leonard Fournette,2557973,12.10,jordan,2017,2,00-0033856,1/18/1995
WR,A.J. Green,2495450,6.70,jordan,2017,2,00-0027942,7/31/1988
WR,Keenan Allen,2540154,10.00,jordan,2017,2,00-0030279,4/27/1992
TE,Rob Gronkowski,497240,17.60,jordan,2017,2,00-0027656,5/14/1989
Q/R/W/T,Philip Rivers,2506121,17.24,jordan,2017,2,00-0022942,12/8/1981
BN,Jamaal Charles,925,5.20,jordan,2017,2,00-0026213,12/27/1986
BN,Mike Glennon,2539275,10.04,jordan,2017,2,00-0030520,12/12/1989
BN,Thomas Rawls,2553733,0.40,jordan,2017,2,00-0031897,8/3/1993
BN,Jonathan Stewart,949,4.00,jordan,2017,2,00-0026153,3/21/1987
BN,Kenny Golladay,2558052,0.80,jordan,2017,2,00-0033932,11/3/1993
BN,Cooper Kupp,2557898,3.30,jordan,2017,2,00-0033908,6/15/1993
K,Aldrick Rosas,2556771,4.00,jordan,2017,2,00-0032870,12/30/1994
DEF,Dallas Cowboys,100008,0.00,jordan,2017,2
QB,Drew Brees,2504775,22.24,woody,2017,2,00-0020531,1/15/1979
RB,Devonta Freeman,2543583,22.00,woody,2017,2,00-0031285,3/15/1992
RB,Terrance West,2543664,10.50,woody,2017,2,00-0031375,1/28/1991
WR,Michael Crabtree,71269,26.00,woody,2017,2,00-0026986,9/14/1987
WR,DeAndre Hopkins,2540165,7.30,woody,2017,2,00-0030564,6/6/1992
TE,Jimmy Graham,497236,0.10,woody,2017,2,00-0027696,11/24/1986
Q/R/W/T,Kirk Cousins,2532820,11.86,woody,2017,2,00-0029604,8/19/1988
BN,Blake Bortles,2543477,9.82,woody,2017,2,00-0031407,4/28/1992
BN,Tevin Coleman,2552453,10.50,woody,2017,2,00-0032058,4/16/1993
BN,Alvin Kamara,2558019,6.82,woody,2017,2
BN,Theo Riddick,2540020,3.70,woody,2017,2,00-0030107,5/4/1991
BN,Jesse James,2552633,2.70,woody,2017,2,00-0032135,6/4/1994
K,Brandon McManus,2541556,5.00,woody,2017,2,00-0029822,7/25/1991
DEF,San Francisco 49ers,100029,6.00,woody,2017,2
BN,Denver Broncos,100009,12.00,woody,2017,2
QB,Trevor Siemian,2553457,22.64,Keenan,2017,2,00-0032156,12/26/1991
RB,Jacquizz Rodgers,2495471,12.70,Keenan,2017,2,00-0028083,2/6/1990
RB,Melvin Gordon,2552469,13.80,Keenan,2017,2,00-0032144,4/13/1993
WR,Dez Bryant,497278,11.90,Keenan,2017,2,00-0027902,11/4/1988
WR,Larry Fitzgerald,2506106,2.10,Keenan,2017,2,00-0022921,8/31/1983
TE,Travis Kelce,2540258,16.30,Keenan,2017,2,00-0030506,10/5/1989
Q/R/W/T,Jacoby Brissett,2555261,8.84,Keenan,2017,2,00-0033119,12/11/1992
BN,Andrew Luck,2533031,0.00,Keenan,2017,2,00-0029668,9/12/1989
BN,Frank Gore,2506404,10.60,Keenan,2017,2,00-0023500,5/14/1983
BN,Bilal Powell,2495328,1.30,Keenan,2017,2,00-0028064,10/27/1988
BN,Jamaal Williams,2558204,1.10,Keenan,2017,2,00-0033948,4/3/1995
BN,Odell Beckham,2543496,3.60,Keenan,2017,2,00-0031235,11/5/1992
BN,Kelvin Benjamin,2543471,7.70,Keenan,2017,2,00-0031359,2/5/1991
K,Stephen Gostkowski,2506922,11.00,Keenan,2017,2,00-0024333,1/28/1984
DEF,Los Angeles Chargers,100028,3.00,Keenan,2017,2
QB,Tom Brady,2504211,30.78,BrandonDarcy,2017,2,00-0019596,8/3/1977
RB,LeSean McCoy,79607,4.30,BrandonDarcy,2017,2,00-0027029,7/12/1988
RB,Ty Montgomery,2552429,23.00,BrandonDarcy,2017,2,00-0032200,1/22/1993
WR,Tyrell Williams,2553913,5.40,BrandonDarcy,2017,2,00-0032160,2/12/1992
WR,Tyreek Hill,2556214,5.06,BrandonDarcy,2017,2,00-0033040,3/1/1994
TE,Jared Cook,71265,2.50,BrandonDarcy,2017,2,00-0027061,4/7/1987
Q/R/W/T,Tyrod Taylor,2495240,10.50,BrandonDarcy,2017,2,00-0028118,8/3/1989
BN,Brian Hoyer,81294,1.96,BrandonDarcy,2017,2,00-0026625,10/13/1985
BN,Jordan Howard,2555418,0.70,BrandonDarcy,2017,2,00-0032780,11/2/1994
BN,Duke Johnson,2552461,8.00,BrandonDarcy,2017,2,00-0032257,9/23/1993
BN,Adrian Peterson,2507164,2.60,BrandonDarcy,2017,2,00-0025394,3/21/1985
BN,Chris Hogan,2530515,13.80,BrandonDarcy,2017,2,00-0028237,10/24/1988
BN,Jordan Matthews,2543500,3.00,BrandonDarcy,2017,2,00-0031299,7/16/1992
K,Kai Forbath,2495150,2.00,BrandonDarcy,2017,2,00-0028787,9/2/1987
DEF,Cincinnati Bengals,100006,7.00,BrandonDarcy,2017,2
QB,Marcus Mariota,2552466,19.70,Matt,2017,3,00-0032268,10/30/1993
RB,Le'Veon Bell,2540175,15.80,Matt,2017,3,00-0030496,2/18/1992
RB,Ezekiel Elliott,2555224,15.40,Matt,2017,3,00-0033045,7/22/1995
WR,Jarvis Landry,2543488,4.80,Matt,2017,3,00-0031382,11/28/1992
WR,DeVante Parker,2552409,13.60,Matt,2017,3,00-0031547,1/20/1993
TE,Coby Fleener,2532838,2.10,Matt,2017,3,00-0029697,9/20/1988
Q/R/W/T,Jay Cutler,2495824,11.70,Matt,2017,3,00-0024226,4/29/1983
BN,Terrelle Pryor,2531332,1.90,Matt,2017,3,00-0028825,6/20/1989
BN,Javorius Allen,2552631,2.80,Matt,2017,3,00-0031577,8/27/1991
BN,Chris Carson,2558865,11.20,Matt,2017,3,00-0033594,9/16/1994
BN,Alfred Morris,2533457,0.00,Matt,2017,3,00-0029141,12/12/1988
BN,Jason Witten,2505629,0.30,Matt,2017,3,00-0022127,5/6/1982
K,Dan Bailey,2495259,4.00,Matt,2017,3,00-0028660,1/26/1988
DEF,Philadelphia Eagles,100025,2.00,Matt,2017,3
BN,Seattle Seahawks,100030,-4.00,Matt,2017,3
QB,Cam Newton,2495455,8.28,Kevin,2017,3,00-0027939,5/11/1989
RB,Isaiah Crowell,2550189,5.40,Kevin,2017,3,00-0030656,1/8/1993
RB,Jay Ajayi,2552582,2.50,Kevin,2017,3,00-0031590,6/15/1993
WR,Doug Baldwin,2530747,16.50,Kevin,2017,3,00-0028434,9/21/1988
WR,J.J. Nelson,2552656,0.00,Kevin,2017,3,00-0032112,4/24/1992
TE,Kyle Rudolph,2495438,0.40,Kevin,2017,3,00-0027981,11/9/1989
Q/R/W/T,Russell Wilson,2532975,33.52,Kevin,2017,3,00-0029263,11/29/1988
BN,DeMarco Murray,2495207,18.00,Kevin,2017,3,00-0028009,2/12/1988
BN,Josh McCown,2505076,14.66,Kevin,2017,3,00-0021206,7/4/1979
BN,Tarik Cohen,2558250,10.20,Kevin,2017,3,00-0033556,7/26/1995
BN,Randall Cobb,2495448,0.00,Kevin,2017,3,00-0028002,8/22/1990
